id_gestion,id_mora,fecha_gestion,tipo_contacto,resultado_gestion
42974,31489,2025-02-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
42975,31489,2025-03-04 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
42976,31489,2025-03-09 00:00:00,Correo,Correo enviado sin respuesta
42977,31490,2025-03-19 00:00:00,Correo,Cliente responde solicitando plazo adicional
42978,31490,2025-03-23 00:00:00,Correo,Correo rebotado — dirección inválida
42979,31490,2025-04-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
42980,31490,2025-04-02 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
42981,31491,2025-06-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
42982,31491,2025-06-30 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
42983,31491,2025-07-07 00:00:00,Llamada,Buzón de voz — se deja mensaje
42984,31493,2025-09-22 00:00:00,Correo,Correo rebotado — dirección inválida
42985,31493,2025-09-29 00:00:00,Llamada,Buzón de voz — se deja mensaje
42986,31493,2025-09-28 00:00:00,Llamada,Cliente promete pagar en 5 días
42987,31493,2025-10-12 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
42988,31494,2023-11-24 00:00:00,Llamada,Cliente solicita refinanciación
42989,31494,2023-11-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
42990,31495,2023-12-21 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
42991,31495,2023-12-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
42992,31495,2024-01-01 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
42993,31496,2024-01-23 00:00:00,Llamada,Buzón de voz — se deja mensaje
42994,31496,2024-01-24 00:00:00,Correo,Cliente responde solicitando plazo adicional
42995,31497,2024-02-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
42996,31497,2024-03-01 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
42997,31498,2024-03-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
42998,31499,2024-04-26 00:00:00,Llamada,Cliente promete pagar en 5 días
42999,31499,2024-04-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43000,31499,2024-04-30 00:00:00,Correo,Correo enviado sin respuesta
43001,31500,2024-05-25 00:00:00,Llamada,Cliente promete pagar en 5 días
43002,31500,2024-05-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43003,31501,2024-06-19 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43004,31501,2024-06-30 00:00:00,Correo,Cliente confirma recepción y promete pago
43005,31502,2024-07-20 00:00:00,Correo,Correo enviado sin respuesta
43006,31503,2024-08-19 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43007,31503,2024-08-28 00:00:00,Llamada,Cliente solicita refinanciación
43008,31503,2024-09-01 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43009,31504,2024-09-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43010,31504,2024-09-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43011,31504,2024-09-28 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43012,31505,2024-10-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43013,31505,2024-10-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43014,31505,2024-10-31 00:00:00,Llamada,Buzón de voz — se deja mensaje
43015,31506,2024-11-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
43016,31506,2024-11-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43017,31507,2024-12-19 00:00:00,Llamada,Cliente no contesta
43018,31507,2024-12-28 00:00:00,Correo,Cliente confirma recepción y promete pago
43019,31507,2025-01-04 00:00:00,Llamada,Buzón de voz — se deja mensaje
43020,31508,2025-01-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43021,31508,2025-01-28 00:00:00,Correo,Correo rebotado — dirección inválida
43022,31508,2025-01-28 00:00:00,Llamada,Cliente promete pagar en 5 días
43023,31509,2025-02-20 00:00:00,Llamada,Cliente no contesta
43024,31509,2025-02-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43025,31509,2025-03-06 00:00:00,Llamada,Cliente solicita refinanciación
43026,31510,2025-03-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43027,31510,2025-04-01 00:00:00,Llamada,Buzón de voz — se deja mensaje
43028,31511,2025-04-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43029,31512,2025-05-20 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43030,31513,2025-06-20 00:00:00,Llamada,Buzón de voz — se deja mensaje
43031,31514,2025-07-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43032,31515,2025-08-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43033,31516,2025-09-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43034,31516,2025-09-23 00:00:00,Correo,Correo enviado sin respuesta
43035,31516,2025-10-02 00:00:00,Llamada,Cliente solicita refinanciación
43036,31517,2025-10-20 00:00:00,Llamada,Cliente solicita refinanciación
43037,31517,2025-10-27 00:00:00,SMS,Número no recibe SMS
43038,31517,2025-11-06 00:00:00,Llamada,Cliente solicita refinanciación
43039,31518,2025-11-25 00:00:00,Llamada,Cliente promete pagar en 5 días
43040,31518,2025-11-22 00:00:00,Llamada,Cliente solicita refinanciación
43041,31518,2025-12-04 00:00:00,Llamada,Cliente no contesta
43042,31519,2025-12-19 00:00:00,SMS,Cliente responde confirmando pago próximo
43043,31519,2025-12-23 00:00:00,Llamada,Cliente no contesta
43044,31520,2023-04-20 00:00:00,Correo,Cliente responde solicitando plazo adicional
43045,31520,2023-04-24 00:00:00,Correo,Correo rebotado — dirección inválida
43046,31520,2023-05-04 00:00:00,Llamada,Buzón de voz — se deja mensaje
43047,31521,2023-05-22 00:00:00,Llamada,Cliente solicita refinanciación
43048,31521,2023-05-22 00:00:00,Correo,Cliente confirma recepción y promete pago
43049,31522,2023-12-20 00:00:00,Correo,Correo enviado sin respuesta
43050,31523,2024-01-26 00:00:00,Llamada,Cliente solicita refinanciación
43051,31524,2024-02-17 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43052,31525,2024-03-18 00:00:00,Llamada,Cliente solicita refinanciación
43053,31525,2024-03-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43054,31525,2024-03-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43055,31526,2024-04-18 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43056,31526,2024-04-26 00:00:00,Correo,Correo rebotado — dirección inválida
43057,31527,2024-05-27 00:00:00,Correo,Correo enviado sin respuesta
43058,31527,2024-05-31 00:00:00,Llamada,Buzón de voz — se deja mensaje
43059,31529,2024-01-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43060,31529,2024-02-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43061,31530,2024-05-26 00:00:00,Correo,Correo rebotado — dirección inválida
43062,31530,2024-05-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43063,31530,2024-06-03 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43064,31531,2024-06-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43065,31531,2024-06-30 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43066,31531,2024-07-01 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43067,31533,2025-01-20 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43068,31536,2025-12-18 00:00:00,SMS,Cliente responde confirmando pago próximo
43069,31537,2024-12-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43070,31537,2024-12-23 00:00:00,Correo,Cliente confirma recepción y promete pago
43071,31537,2025-01-02 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43072,31538,2025-01-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43073,31540,2025-09-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43074,31541,2025-11-25 00:00:00,Llamada,Cliente solicita refinanciación
43075,31542,2024-02-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43076,31543,2024-06-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43077,31543,2024-06-28 00:00:00,Correo,Cliente responde solicitando plazo adicional
43078,31543,2024-06-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43079,31544,2024-07-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43080,31544,2024-07-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43081,31544,2024-08-02 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43082,31546,2024-12-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43083,31546,2024-12-24 00:00:00,Correo,Correo enviado sin respuesta
43084,31547,2025-01-22 00:00:00,Correo,Correo rebotado — dirección inválida
43085,31547,2025-01-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43086,31548,2025-06-24 00:00:00,Llamada,Cliente promete pagar en 5 días
43087,31548,2025-06-28 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43088,31549,2025-07-25 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43089,31550,2025-08-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43090,31551,2024-02-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43091,31551,2024-02-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43092,31551,2024-02-29 00:00:00,Llamada,Buzón de voz — se deja mensaje
43093,31552,2024-03-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43094,31553,2024-04-17 00:00:00,Correo,Cliente responde solicitando plazo adicional
43095,31553,2024-05-02 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43096,31553,2024-04-28 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43097,31554,2024-05-25 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43098,31554,2024-05-28 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43099,31555,2024-12-27 00:00:00,Llamada,Cliente no contesta
43100,31556,2025-04-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43101,31556,2025-04-30 00:00:00,Correo,Correo enviado sin respuesta
43102,31557,2025-05-24 00:00:00,Llamada,Cliente solicita refinanciación
43103,31557,2025-05-28 00:00:00,Llamada,Buzón de voz — se deja mensaje
43104,31557,2025-06-04 00:00:00,Llamada,Buzón de voz — se deja mensaje
43105,31558,2025-07-19 00:00:00,Llamada,Buzón de voz — se deja mensaje
43106,31559,2025-09-25 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43107,31560,2024-07-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43108,31560,2024-08-01 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43109,31561,2024-08-18 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43110,31562,2024-12-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43111,31562,2025-01-01 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43112,31562,2024-12-27 00:00:00,Llamada,Cliente solicita refinanciación
43113,31563,2025-11-20 00:00:00,Correo,Cliente confirma recepción y promete pago
43114,31564,2025-12-20 00:00:00,Llamada,Cliente no contesta
43115,31565,2024-01-24 00:00:00,Llamada,Cliente solicita refinanciación
43116,31565,2024-01-22 00:00:00,Correo,Cliente responde solicitando plazo adicional
43117,31567,2024-06-21 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43118,31567,2024-06-26 00:00:00,Correo,Cliente confirma recepción y promete pago
43119,31567,2024-07-07 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43120,31568,2024-10-17 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43121,31569,2025-03-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43122,31569,2025-03-31 00:00:00,Correo,Cliente responde solicitando plazo adicional
43123,31569,2025-04-04 00:00:00,Correo,Cliente responde solicitando plazo adicional
43124,31570,2025-05-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43125,31570,2025-05-31 00:00:00,Llamada,Cliente solicita refinanciación
43126,31570,2025-05-29 00:00:00,Llamada,Buzón de voz — se deja mensaje
43127,31573,2024-05-19 00:00:00,Llamada,Cliente no contesta
43128,31573,2024-05-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43129,31573,2024-06-02 00:00:00,Correo,Correo rebotado — dirección inválida
43130,31574,2024-10-19 00:00:00,Correo,Cliente responde solicitando plazo adicional
43131,31574,2024-10-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43132,31574,2024-10-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43133,31575,2024-12-17 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43134,31576,2025-03-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43135,31577,2025-10-27 00:00:00,Correo,Correo rebotado — dirección inválida
43136,31577,2025-10-24 00:00:00,Llamada,Cliente promete pagar en 5 días
43137,31578,2025-11-20 00:00:00,Llamada,Cliente promete pagar en 5 días
43138,31578,2025-11-28 00:00:00,Correo,Correo enviado sin respuesta
43139,31579,2025-12-18 00:00:00,Llamada,Cliente no contesta
43140,31580,2024-07-18 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43141,31580,2024-07-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43142,31580,2024-07-29 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43143,31581,2024-08-20 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43144,31581,2024-08-22 00:00:00,Llamada,Cliente solicita refinanciación
43145,31582,2024-09-18 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43146,31582,2024-09-28 00:00:00,Correo,Cliente confirma recepción y promete pago
43147,31582,2024-09-29 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43148,31583,2024-10-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43149,31584,2024-11-18 00:00:00,Correo,Correo rebotado — dirección inválida
43150,31585,2024-12-26 00:00:00,Llamada,Cliente no contesta
43151,31585,2024-12-24 00:00:00,Llamada,Buzón de voz — se deja mensaje
43152,31586,2025-01-20 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43153,31587,2025-02-25 00:00:00,Llamada,Cliente promete pagar en 5 días
43154,31588,2025-03-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43155,31589,2025-04-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43156,31590,2025-05-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43157,31590,2025-05-25 00:00:00,Correo,Correo rebotado — dirección inválida
43158,31590,2025-06-04 00:00:00,Llamada,Cliente solicita refinanciación
43159,31591,2025-06-24 00:00:00,Llamada,Cliente solicita refinanciación
43160,31591,2025-06-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43161,31591,2025-07-07 00:00:00,Correo,Correo rebotado — dirección inválida
43162,31592,2025-07-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43163,31592,2025-07-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43164,31593,2025-08-24 00:00:00,Llamada,Cliente solicita refinanciación
43165,31593,2025-08-28 00:00:00,Llamada,Buzón de voz — se deja mensaje
43166,31593,2025-09-01 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43167,31594,2025-09-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43168,31594,2025-09-27 00:00:00,Correo,Correo enviado sin respuesta
43169,31595,2025-10-19 00:00:00,SMS,Número no recibe SMS
43170,31595,2025-10-26 00:00:00,Llamada,Buzón de voz — se deja mensaje
43171,31596,2025-11-27 00:00:00,SMS,Número no recibe SMS
43172,31596,2025-11-27 00:00:00,Llamada,Cliente no contesta
43173,31596,2025-11-29 00:00:00,Correo,Cliente confirma recepción y promete pago
43174,31597,2025-12-22 00:00:00,SMS,SMS enviado exitosamente
43175,31598,2025-01-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43176,31598,2025-01-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43177,31598,2025-02-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43178,31600,2025-07-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43179,31601,2025-10-20 00:00:00,Llamada,Cliente no contesta
43180,31601,2025-10-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
43181,31601,2025-11-06 00:00:00,Llamada,Cliente solicita refinanciación
43182,31602,2023-08-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43183,31602,2023-08-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43184,31602,2023-09-03 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43185,31606,2024-05-18 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
43186,31606,2024-05-31 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43187,31607,2024-08-26 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
43188,31608,2024-09-26 00:00:00,Correo,Cliente confirma recepción y promete pago
43189,31608,2024-09-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43190,31608,2024-09-27 00:00:00,Correo,Correo enviado sin respuesta
43191,31609,2024-11-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
43192,31609,2024-11-23 00:00:00,Correo,Cliente confirma recepción y promete pago
43193,31611,2025-05-21 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43194,31611,2025-05-28 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43195,31611,2025-06-03 00:00:00,Llamada,Cliente solicita refinanciación
43196,31612,2025-07-24 00:00:00,Llamada,Cliente no contesta
43197,31612,2025-07-27 00:00:00,Correo,Correo enviado sin respuesta
43198,31613,2025-12-20 00:00:00,SMS,SMS enviado exitosamente
43199,31614,2023-09-18 00:00:00,Correo,Cliente confirma recepción y promete pago
43200,31615,2023-10-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
43201,31616,2023-11-17 00:00:00,Correo,Correo enviado sin respuesta
43202,31616,2023-11-26 00:00:00,Correo,Correo enviado sin respuesta
