id_producto_activo,id_producto_banco,id_cliente,numero_contrato,monto_aprobado,tasa_interes_mensual,tasa_interes_mora,fecha_inicio,fecha_vencimiento,estado,numero_cuotas,valor_cuota_fija,cupo_disponible,dia_corte
11505,7,8275,PRD-085035,390900000,1.13,1.45,2023-01-16,2025-01-05,Cancelada,24.0,18687085.0,,
11506,5,8275,IGP-631894,33100000,2.15,2.78,2024-08-16,2029-07-21,Vigente,60.0,987114.0,,
11507,9,8275,NJH-089273,2800000,1.86,2.44,2023-01-04,,Vigente,,,2700000.0,2.0
11508,10,7280,IGO-771873,9100000,2.04,2.81,2023-01-05,,Vigente,,,4800000.0,2.0
11509,11,1781,ITP-090400,20300000,1.94,2.6,2024-01-12,,Cancelada,,,14100000.0,2.0
11510,10,2253,VTQ-524515,14100000,2.15,2.58,2023-09-17,,Vigente,,,5200000.0,15.0
11511,7,2253,HIY-675766,630400000,1.87,2.33,2024-02-18,2026-02-07,Vigente,24.0,32841126.0,,
11512,8,7286,LXZ-828105,8700000,1.58,1.96,2023-08-20,2027-07-30,En_Mora,48.0,259947.0,,
11513,11,7286,OZK-881058,27200000,1.74,2.33,2024-06-30,,Cancelada,,,26900000.0,2.0
11514,7,7286,DCM-943427,1008500000,1.72,2.12,2024-01-04,2028-12-08,Vigente,60.0,27079480.0,,
11515,9,3423,FNG-902059,1800000,2.27,3.08,2023-12-16,,En_Mora,,,700000.0,15.0
11516,7,8868,NYU-468884,341100000,1.87,2.37,2024-09-03,2029-08-08,Vigente,60.0,9506342.0,,
11517,10,8868,FME-774609,9700000,2.31,2.87,2024-01-19,,Vigente,,,6700000.0,15.0
11518,8,1220,HEF-927252,32100000,1.41,1.83,2024-11-07,2028-04-20,Cancelada,42.0,1018020.0,,
11519,8,6391,ELW-313134,10600000,1.92,2.38,2024-12-25,2026-12-15,Vigente,24.0,555368.0,,
11520,11,6391,MYG-157772,10700000,1.95,2.71,2023-02-19,,Vigente,,,5100000.0,15.0
11521,10,6391,LTH-130594,8500000,1.93,2.37,2024-01-06,,Vigente,,,7300000.0,15.0
11522,7,6391,SYE-204909,819400000,1.45,1.8,2024-06-26,2027-06-11,Vigente,36.0,29377226.0,,
11523,11,8198,XMV-621334,25500000,1.83,2.39,2024-08-29,,Vigente,,,16100000.0,15.0
11524,9,8198,AFE-500371,6900000,2.12,2.83,2024-08-13,,Vigente,,,4000000.0,15.0
11525,5,2388,MHY-024180,15300000,2.1,2.84,2024-11-28,2029-05-06,En_Mora,54.0,476384.0,,
11526,7,2388,JKR-428270,576100000,1.13,1.41,2023-10-03,2025-09-22,Cancelada,24.0,27540624.0,,
11527,5,3201,FNQ-478391,77500000,1.46,1.9,2024-08-09,2030-01-10,Vigente,66.0,1837400.0,,
11528,8,3201,SQL-001468,17300000,1.08,1.38,2023-05-18,2026-05-02,Vigente,36.0,582572.0,,
11529,9,3201,WES-327940,6000000,1.72,2.11,2024-05-09,,Vigente,,,2100000.0,2.0
11530,9,8350,VCV-860699,7500000,1.98,2.76,2024-08-30,,Cancelada,,,5600000.0,15.0
11531,11,8350,HVV-511655,16700000,2.28,2.87,2024-04-22,,Cancelada,,,15100000.0,15.0
11532,5,8350,GYL-748213,8400000,1.81,2.38,2024-12-10,2032-05-02,En_Mora,90.0,189814.0,,
11533,7,8350,EZJ-434738,1077500000,1.86,2.35,2024-10-06,2029-09-10,Vigente,60.0,29955751.0,,
11534,11,2059,QSO-006441,22900000,1.88,2.3,2024-06-30,,Cancelada,,,14400000.0,15.0
11535,8,2059,JPX-272509,17400000,1.69,2.19,2023-06-21,2027-05-31,Vigente,48.0,532088.0,,
11536,5,2059,CST-113048,78000000,1.71,2.28,2024-10-06,2029-09-10,Vigente,60.0,2089156.0,,
11537,10,2424,ZHU-156896,7700000,2.51,3.41,2024-06-18,,Vigente,,,3500000.0,15.0
11538,11,2424,CJW-014974,22300000,1.93,2.67,2023-11-27,,En_Mora,,,14200000.0,15.0
11539,10,8590,VKW-634487,11100000,1.61,1.94,2023-05-27,,Vigente,,,10900000.0,2.0
11540,9,1256,QPS-774389,2200000,1.81,2.51,2023-09-24,,Vigente,,,900000.0,2.0
11541,9,1552,REM-631880,2100000,2.07,2.57,2024-08-24,,En_Mora,,,1800000.0,2.0
11542,11,9816,LCE-242651,16800000,2.02,2.76,2023-10-11,,Castigada,,,7500000.0,2.0
11543,5,9816,KDV-384093,15100000,1.71,2.17,2024-04-14,2030-09-10,Cancelada,78.0,352006.0,,
11544,8,9816,BDX-869305,4100000,1.59,2.06,2024-05-25,2027-11-06,Castigada,42.0,134561.0,,
11545,10,9920,VVT-893773,7300000,2.41,2.91,2023-11-25,,Vigente,,,4700000.0,2.0
11546,11,9478,FYQ-122847,19900000,2.05,2.61,2024-12-09,,Vigente,,,19200000.0,15.0
11547,10,9478,SGD-804001,13500000,1.62,2.16,2023-05-18,,Cancelada,,,9100000.0,15.0
11548,9,7000,YBT-009740,4700000,2.55,3.22,2024-09-01,,Vigente,,,3700000.0,15.0
11549,10,7000,FHZ-319519,12300000,2.1,2.72,2023-02-21,,Vigente,,,8100000.0,2.0
11550,5,9099,JZT-514509,74700000,1.18,1.5,2024-03-06,2028-02-14,Vigente,48.0,2047288.0,,
11551,10,9099,QLJ-242779,6600000,1.68,2.23,2024-05-14,,Vigente,,,4500000.0,15.0
11552,8,9856,GZP-240320,30900000,1.58,2.05,2024-06-16,2026-06-06,Vigente,24.0,1557026.0,,
11553,9,3265,LJP-349275,7200000,1.98,2.57,2023-03-12,,Vigente,,,2700000.0,15.0
11554,11,3265,NYL-727742,23100000,1.55,2.15,2024-10-02,,Vigente,,,7200000.0,2.0
11555,7,5068,ACG-099236,1031600000,1.11,1.36,2023-06-14,2028-05-18,Vigente,60.0,23641404.0,,
11556,6,5068,RPO-284454,183100000,1.5,1.88,2023-12-17,2041-09-13,En_Mora,216.0,2861288.0,,
11557,11,5068,FRA-523662,17600000,1.81,2.18,2023-11-14,,Vigente,,,15100000.0,15.0
11558,8,3634,JNU-134340,17700000,1.39,1.74,2023-10-05,2026-03-23,Vigente,30.0,725573.0,,
11559,11,5159,CJO-029818,17600000,1.87,2.56,2024-01-17,,Vigente,,,17300000.0,2.0
11560,7,5159,WFD-522605,503700000,1.41,1.75,2023-01-13,2028-12-12,En_Mora,72.0,11182903.0,,
11561,5,5159,VWH-301961,35100000,1.64,2.12,2023-07-18,2029-12-13,Cancelada,78.0,800793.0,,
11562,10,5050,VWX-016689,13700000,1.76,2.14,2023-09-08,,Cancelada,,,7600000.0,2.0
11563,11,5050,LUC-581157,22100000,1.6,2.1,2023-05-05,,Vigente,,,6700000.0,2.0
11564,5,5050,SKO-729200,59500000,1.84,2.35,2023-05-09,2028-04-12,Cancelada,60.0,1646033.0,,
11565,11,8269,PAI-030778,28400000,1.79,2.23,2023-12-17,,Vigente,,,14800000.0,2.0
11566,10,1682,MYD-395742,5200000,1.81,2.46,2023-03-12,,Vigente,,,2800000.0,15.0
11567,7,1682,PXN-092127,375500000,1.99,2.48,2023-08-16,2027-07-26,Vigente,48.0,12217092.0,,
11568,6,6354,YSO-393080,57600000,1.0,1.28,2024-01-30,2037-11-17,Vigente,168.0,709303.0,,
11569,7,6354,FAY-022543,782700000,1.64,2.02,2024-06-30,2026-06-20,Vigente,24.0,39713895.0,,
11570,8,6354,NNM-828008,16400000,1.64,2.06,2024-07-28,2027-07-13,Vigente,36.0,606812.0,,
11571,11,1194,CYB-174006,21500000,1.66,2.06,2023-11-17,,Vigente,,,9500000.0,2.0
11572,10,1194,PLF-263547,14200000,1.77,2.23,2023-06-24,,Vigente,,,13700000.0,15.0
11573,7,1194,RVS-398736,542700000,1.16,1.46,2023-12-17,2025-12-06,Cancelada,24.0,26036086.0,,
11574,8,1194,KCT-482925,24200000,1.38,1.71,2024-08-22,2026-08-12,Vigente,24.0,1191393.0,,
11575,5,1194,DXU-888336,61800000,1.71,2.1,2023-11-07,2031-03-30,En_Mora,90.0,1350355.0,,
11576,9,2855,MPL-003642,7900000,2.54,3.19,2023-03-22,,Cancelada,,,3500000.0,2.0
11577,11,2855,KVO-187348,19300000,1.55,2.13,2023-11-24,,Vigente,,,7400000.0,2.0
11578,8,2855,QIM-827216,28400000,1.45,1.75,2024-07-01,2026-06-21,Vigente,24.0,1409625.0,,
11579,9,6196,PWB-093000,3000000,2.13,2.87,2024-07-07,,Vigente,,,2900000.0,15.0
11580,5,9312,ZTQ-098065,35000000,2.05,2.65,2023-03-17,2029-02-13,En_Mora,72.0,934229.0,,
11581,11,9312,QTR-875416,23100000,1.53,2.1,2023-05-24,,Cancelada,,,17700000.0,15.0
11582,5,1746,GZW-997019,12600000,2.1,2.92,2024-06-25,2031-11-16,Cancelada,90.0,312787.0,,
11583,11,8180,EKT-642536,12400000,1.91,2.54,2023-10-22,,Cancelada,,,9200000.0,2.0
11584,8,8180,DUR-776918,4500000,1.85,2.3,2024-08-28,2025-08-23,Cancelada,12.0,421608.0,,
11585,7,8180,EXG-566389,1079800000,1.64,2.03,2023-06-02,2028-05-06,Cancelada,60.0,28416174.0,,
11586,9,7005,SLC-913924,5100000,2.43,3.04,2024-12-01,,En_Mora,,,4800000.0,15.0
11587,7,7005,VIJ-670638,785200000,1.52,1.87,2023-01-25,2027-12-30,Vigente,60.0,20041576.0,,
11588,11,5744,MDE-737215,12000000,1.72,2.31,2024-08-13,,Cancelada,,,5800000.0,15.0
11589,10,5744,FLX-563457,10400000,1.62,2.15,2023-03-16,,Vigente,,,5600000.0,15.0
11590,9,3992,LFN-139441,6100000,1.76,2.28,2023-10-03,,Cancelada,,,2800000.0,15.0
11591,5,2895,NDZ-695529,44800000,1.6,2.23,2023-01-15,2026-12-25,En_Mora,48.0,1344258.0,,
11592,7,2895,CQF-439510,989300000,1.04,1.3,2023-06-25,2029-05-24,Vigente,72.0,19588834.0,,
11593,11,4186,STF-306730,20900000,1.62,2.16,2023-05-22,,Vigente,,,12700000.0,2.0
11594,10,7601,FBF-041316,8000000,2.15,2.69,2024-09-25,,Cancelada,,,3100000.0,15.0
11595,8,7601,VHZ-321458,2100000,1.9,2.41,2023-08-25,2027-02-05,Vigente,42.0,73025.0,,
11596,5,7601,KXL-357328,5300000,2.1,2.89,2024-07-27,2031-06-21,Vigente,84.0,134830.0,,
11597,8,3893,HUI-036425,18600000,1.26,1.57,2023-04-12,2024-04-06,Cancelada,12.0,1679858.0,,
11598,10,3893,AVR-945707,13300000,1.71,2.05,2024-02-27,,Vigente,,,5200000.0,2.0
11599,5,3893,GER-993814,12400000,2.24,3.01,2023-07-19,2029-12-14,Vigente,78.0,337765.0,,
11600,9,3893,KYT-650113,5800000,1.92,2.66,2024-03-31,,Vigente,,,4700000.0,15.0
11601,9,8776,ZHP-909398,4800000,2.38,3.12,2023-07-05,,Vigente,,,2000000.0,2.0
11602,11,9399,IRH-751375,26500000,1.42,1.88,2023-11-13,,Cancelada,,,24500000.0,15.0
11603,10,9399,UZU-277494,8200000,2.11,2.79,2024-03-29,,Vigente,,,7400000.0,2.0
11604,6,9399,OXJ-549713,196300000,1.42,1.72,2023-09-14,2036-07-07,Vigente,156.0,3134955.0,,
11605,7,7476,BRQ-857094,158200000,1.51,1.85,2023-03-04,2028-02-06,Vigente,60.0,4027575.0,,
11606,9,2149,WPM-696998,2400000,2.49,3.35,2023-04-19,,Vigente,,,1700000.0,15.0
11607,7,5456,CUG-253278,1161400000,1.56,1.97,2024-10-20,2029-09-24,Vigente,60.0,29948706.0,,
11608,11,7198,RQG-728049,27000000,2.0,2.66,2024-09-18,,Vigente,,,13700000.0,15.0
11609,9,9868,AUG-365959,5900000,1.97,2.54,2023-10-19,,Vigente,,,3200000.0,2.0
11610,8,9868,UZJ-847944,29000000,1.57,1.89,2024-10-14,2028-09-23,Vigente,48.0,864657.0,,
11611,11,9868,MYF-960649,11400000,2.02,2.55,2024-07-19,,Vigente,,,10000000.0,15.0
11612,8,8324,DFS-309453,25800000,1.49,1.87,2024-10-19,2027-04-07,Vigente,30.0,1072769.0,,
11613,5,9125,GSS-824261,74600000,1.6,2.05,2023-05-22,2028-10-22,Vigente,66.0,1838469.0,,
11614,8,9125,IAG-336909,11300000,1.48,1.79,2023-05-12,2025-10-28,Cancelada,30.0,469190.0,,
11615,10,9125,YJH-437159,5400000,1.81,2.26,2023-02-07,,Vigente,,,2400000.0,15.0
11616,9,9518,ILK-911966,2900000,1.89,2.52,2023-04-06,,Cancelada,,,2400000.0,2.0
11617,8,6273,YPB-923047,11400000,1.0,1.23,2023-12-28,2025-12-17,Cancelada,24.0,536638.0,,
11618,10,6273,WES-064017,13000000,1.84,2.5,2024-09-12,,Vigente,,,6000000.0,2.0
11619,7,6273,LYA-910496,570300000,1.38,1.75,2023-09-08,2026-08-23,Cancelada,36.0,20208085.0,,
11620,7,5510,BPF-304411,1113600000,1.07,1.32,2023-01-25,2025-01-14,Cancelada,24.0,52858922.0,,
11621,11,5510,QVT-197618,24600000,1.77,2.19,2023-07-06,,Vigente,,,11500000.0,2.0
11622,10,3255,QLH-402545,14200000,1.58,1.91,2023-06-27,,Vigente,,,9800000.0,2.0
11623,11,1197,ZEZ-592735,13000000,2.17,2.83,2023-07-18,,Cancelada,,,10200000.0,2.0
11624,5,1197,VQX-946283,60000000,1.43,1.83,2023-05-21,2030-04-14,En_Mora,84.0,1231703.0,,
11625,9,1197,NAA-664448,4800000,2.14,2.77,2024-01-06,,Vigente,,,2300000.0,15.0
11626,7,1197,XOE-571714,240700000,1.9,2.38,2024-03-20,2030-02-17,Vigente,72.0,6162683.0,,
11627,8,1197,IWB-543735,28900000,1.76,2.16,2023-03-14,2025-08-30,Cancelada,30.0,1248191.0,,
11628,11,7356,WTZ-162360,26800000,1.78,2.19,2024-08-14,,Cancelada,,,19000000.0,2.0
11629,10,9674,RUR-483041,10600000,1.84,2.22,2024-09-23,,Vigente,,,6400000.0,2.0
11630,5,9674,OJL-366200,39300000,1.58,1.99,2023-02-26,2028-07-29,Vigente,66.0,963223.0,,
11631,11,9124,BJH-469261,26300000,1.69,2.28,2023-02-22,,Vigente,,,8400000.0,2.0
11632,9,3164,LSR-968457,3000000,1.91,2.64,2023-01-13,,Vigente,,,1900000.0,15.0
11633,8,7348,EHK-172297,27200000,1.68,2.14,2024-01-28,2026-01-17,Vigente,24.0,1386493.0,,
11634,9,7348,UUK-576316,2600000,2.63,3.25,2024-01-11,,Cancelada,,,1600000.0,2.0
11635,7,2986,NPK-525009,998800000,1.46,1.84,2023-04-01,2025-03-21,Cancelada,24.0,49632854.0,,
11636,5,2986,GAQ-522739,41800000,1.48,1.99,2023-12-12,2030-05-09,Vigente,78.0,906997.0,,
11637,10,3733,LNO-932128,10200000,2.34,3.21,2024-12-18,,Vigente,,,9900000.0,15.0
11638,11,3733,SWA-781823,12400000,2.16,2.61,2024-02-26,,En_Mora,,,9400000.0,2.0
11639,5,3733,VVN-847871,54000000,1.37,1.74,2024-05-22,2030-10-18,Vigente,78.0,1131175.0,,
11640,9,8859,MOG-471201,3800000,1.74,2.15,2024-04-02,,Cancelada,,,1800000.0,15.0
11641,10,8859,WVQ-564959,10400000,2.34,2.97,2023-12-11,,Vigente,,,4200000.0,2.0
11642,9,3206,PRF-996946,6600000,2.58,3.22,2024-04-07,,En_Mora,,,2000000.0,2.0
11643,5,3206,XNA-129226,54100000,1.32,1.77,2023-12-07,2029-05-09,Vigente,66.0,1233029.0,,
11644,10,8486,BYM-632032,9100000,2.37,2.91,2024-01-04,,Cancelada,,,3600000.0,2.0
11645,8,8486,BVY-186745,3300000,1.71,2.13,2024-01-23,2026-01-12,Vigente,24.0,168796.0,,
11646,9,8486,BUD-050519,5900000,1.96,2.53,2024-10-12,,Vigente,,,5400000.0,15.0
11647,5,8486,WJW-342472,61400000,1.26,1.61,2024-07-06,2028-12-12,Vigente,54.0,1574268.0,,
11648,11,6229,IYH-575358,28300000,1.67,2.18,2023-06-25,,Cancelada,,,17100000.0,2.0
11649,6,6229,BCF-685847,428300000,1.49,1.85,2024-12-10,2031-11-04,Vigente,84.0,8971840.0,,
11650,5,6229,NZD-484345,19100000,1.62,1.95,2023-06-21,2030-05-15,Cancelada,84.0,417722.0,,
11651,8,4950,NXL-229901,19600000,1.38,1.66,2024-06-25,2025-12-17,Cancelada,18.0,1237180.0,,
11652,9,4950,ILF-688467,3400000,1.95,2.59,2024-07-03,,Vigente,,,1800000.0,15.0
11653,5,4950,YUF-681394,22600000,1.64,2.14,2023-02-27,2030-07-20,Vigente,90.0,482166.0,,
11654,8,1798,SFP-494014,15000000,1.29,1.6,2023-12-06,2026-11-20,En_Mora,36.0,523513.0,,
11655,7,6616,AZH-687472,633200000,1.53,1.96,2024-10-22,2028-10-01,Vigente,48.0,18719576.0,,
11656,10,6616,MRA-641623,6800000,2.47,3.44,2024-12-29,,Vigente,,,2800000.0,15.0
11657,5,6616,KQP-209082,55200000,1.47,1.81,2024-08-30,2030-07-30,Vigente,72.0,1247782.0,,
11658,8,1529,OBX-590693,35000000,1.38,1.73,2023-04-04,2024-09-25,Cancelada,18.0,2209250.0,,
11659,5,1529,AQL-170336,18900000,1.72,2.34,2023-08-12,2030-01-07,Vigente,78.0,441941.0,,
11660,11,1529,MOP-338366,22400000,1.76,2.43,2024-11-06,,Vigente,,,17200000.0,15.0
11661,11,2075,QYR-188199,20300000,2.13,2.96,2023-11-04,,Vigente,,,10200000.0,2.0
11662,5,2075,IWP-708322,62600000,1.67,2.17,2024-11-15,2029-04-23,Vigente,54.0,1768518.0,,
11663,8,2075,QTW-407530,4300000,1.2,1.53,2023-06-02,2026-11-13,Vigente,42.0,130939.0,,
11664,9,2075,HZA-759428,6100000,1.92,2.58,2024-01-07,,En_Mora,,,2200000.0,2.0
11665,5,4530,OPB-094908,72400000,1.4,1.91,2024-07-18,2029-06-22,Vigente,60.0,1791550.0,,
11666,8,7481,ZZG-530276,5300000,1.97,2.39,2024-08-31,2028-08-10,Vigente,48.0,171737.0,,
11667,9,7481,VDD-010620,3100000,2.19,2.87,2024-12-09,,Vigente,,,1100000.0,15.0
11668,5,7481,NPO-675633,6000000,1.82,2.5,2023-08-18,2027-07-28,Vigente,48.0,188516.0,,
11669,10,5229,YGL-830398,11700000,1.76,2.25,2023-03-13,,Vigente,,,8100000.0,2.0
11670,8,3925,CSU-082923,32100000,1.48,1.78,2024-06-02,2028-05-12,Cancelada,48.0,938917.0,,
11671,11,3925,VMJ-738428,29200000,1.33,1.83,2023-01-29,,Vigente,,,18500000.0,15.0
11672,10,4715,XTZ-997537,10000000,2.2,2.96,2024-11-09,,Vigente,,,3600000.0,2.0
11673,11,4715,PVK-627926,18500000,2.18,2.63,2023-03-03,,Vigente,,,10000000.0,15.0
11674,8,4715,UPW-065112,3100000,1.11,1.41,2023-03-02,2026-02-14,En_Mora,36.0,104930.0,,
11675,9,3801,ITV-418356,5300000,2.2,2.72,2024-12-13,,Vigente,,,4800000.0,2.0
11676,9,5207,ZXN-174595,3900000,2.57,3.19,2023-12-31,,En_Mora,,,3300000.0,15.0
11677,10,5207,ASK-454824,7000000,2.49,3.41,2024-05-15,,Vigente,,,3000000.0,2.0
11678,5,5207,DKC-385402,75700000,1.32,1.69,2024-05-06,2031-09-27,En_Mora,90.0,1442339.0,,
11679,8,5207,UJE-132304,13500000,1.51,1.83,2024-06-09,2028-05-19,Vigente,48.0,397410.0,,
11680,5,8930,TUI-729913,69200000,1.77,2.15,2023-02-01,2028-01-06,Vigente,60.0,1881447.0,,
11681,11,8930,CGA-272623,17600000,2.1,2.91,2023-09-10,,Vigente,,,16900000.0,2.0
11682,10,8930,CYQ-141257,8500000,2.02,2.6,2024-08-03,,Cancelada,,,2600000.0,2.0
11683,8,8930,ZLW-272370,36500000,1.69,2.14,2024-04-27,2027-10-09,Cancelada,42.0,1220682.0,,
11684,10,5724,CEU-787928,5300000,2.38,3.13,2023-09-22,,Vigente,,,3100000.0,15.0
11685,8,5724,ARE-457581,11600000,1.27,1.63,2024-10-05,2027-03-24,En_Mora,30.0,467414.0,,
11686,11,5724,HVZ-746981,21900000,1.68,2.11,2023-07-05,,Vigente,,,18000000.0,15.0
11687,5,5724,TZY-864246,16000000,1.51,1.82,2023-12-18,2030-11-11,Cancelada,84.0,337412.0,,
11688,9,2567,OVK-954098,2500000,2.33,2.91,2024-12-14,,En_Mora,,,1900000.0,15.0
11689,10,8926,TGW-879326,11800000,2.14,2.84,2023-05-09,,Cancelada,,,6300000.0,15.0
11690,9,2352,UUX-822154,2200000,2.63,3.6,2023-06-27,,En_Mora,,,1900000.0,15.0
11691,10,4832,MVI-587059,14200000,1.9,2.4,2023-02-19,,Cancelada,,,7000000.0,15.0
11692,8,4832,YYM-514092,38500000,1.68,2.1,2024-04-24,2027-04-09,Vigente,36.0,1433939.0,,
11693,11,4832,OJH-739277,24300000,1.42,1.73,2024-01-26,,Vigente,,,17200000.0,2.0
11694,7,4832,ZRZ-587405,1113100000,1.86,2.37,2024-06-12,2027-05-28,Vigente,36.0,42694284.0,,
11695,8,9468,OEE-490447,8000000,1.75,2.23,2023-04-08,2026-03-23,Cancelada,36.0,301401.0,,
11696,7,9932,VNZ-700670,828900000,1.36,1.64,2024-08-07,2028-07-17,Vigente,48.0,23627328.0,,
11697,11,9882,YFA-877585,20600000,1.84,2.48,2023-03-04,,En_Mora,,,19400000.0,15.0
11698,10,9882,OWY-140428,10000000,2.15,2.87,2023-10-07,,En_Mora,,,7800000.0,15.0
11699,7,9882,HUN-545450,564700000,1.44,1.79,2023-12-15,2028-11-18,Vigente,60.0,14119408.0,,
11700,5,3856,DTR-939342,7700000,1.94,2.4,2023-06-02,2028-11-02,Vigente,66.0,207863.0,,
11701,8,9101,TJD-727590,18400000,1.34,1.69,2023-03-30,2025-03-19,Cancelada,24.0,901625.0,,
11702,10,9101,FDL-221961,13400000,2.32,2.97,2024-01-02,,Vigente,,,12700000.0,15.0
11703,11,9101,EIP-122476,14600000,1.66,2.25,2024-06-16,,Vigente,,,13100000.0,2.0
11704,10,1748,XFD-685536,14400000,1.57,2.12,2023-09-15,,Vigente,,,4400000.0,2.0
11705,9,2993,RCY-530962,5800000,1.71,2.21,2024-07-14,,En_Mora,,,3500000.0,15.0
11706,9,8423,OFQ-123764,1500000,2.49,3.33,2024-01-01,,Vigente,,,600000.0,15.0
11707,7,1543,XMX-686032,374100000,1.8,2.17,2024-07-23,2030-06-22,Vigente,72.0,9311067.0,,
11708,9,1543,URS-104875,5600000,2.05,2.7,2023-04-07,,En_Mora,,,4300000.0,15.0
11709,5,1543,MMW-855253,54700000,1.3,1.73,2024-10-15,2030-03-18,Castigada,66.0,1239628.0,,
11710,10,1543,MEC-372625,5900000,2.38,2.97,2024-09-22,,Vigente,,,3200000.0,15.0
11711,8,1543,FOI-744630,10700000,1.6,2.02,2024-02-29,2027-02-13,Vigente,36.0,393302.0,,
11712,11,8724,JRZ-337271,10300000,1.75,2.38,2023-04-04,,Vigente,,,6500000.0,2.0
11713,7,4779,PHN-390497,597400000,1.39,1.78,2023-03-08,2029-02-04,Vigente,72.0,13183394.0,,
11714,9,4779,NPQ-244086,3900000,2.62,3.38,2024-02-28,,Vigente,,,3300000.0,2.0
11715,5,4779,OAJ-422453,18200000,1.57,2.01,2024-09-05,2031-02-01,Vigente,78.0,406276.0,,
11716,8,7370,LXC-158745,14400000,1.5,1.89,2024-12-29,2028-06-11,Vigente,42.0,464605.0,,
11717,9,7370,VNQ-537025,5000000,2.64,3.31,2024-07-06,,Vigente,,,4400000.0,15.0
11718,9,2601,CVR-385050,3800000,2.57,3.27,2023-08-16,,Vigente,,,2500000.0,15.0
11719,10,2601,BMG-249170,13700000,1.92,2.42,2023-12-05,,Vigente,,,8200000.0,15.0
11720,5,2601,VKI-377776,17300000,1.59,2.02,2023-03-25,2028-08-25,En_Mora,66.0,425180.0,,
11721,9,5271,JVK-741237,900000,2.6,3.18,2023-02-15,,Vigente,,,600000.0,2.0
11722,6,4027,ZCJ-076025,80900000,1.41,1.81,2023-02-01,2042-10-19,Vigente,240.0,1181722.0,,
11723,8,3602,ONC-460003,5600000,1.81,2.32,2024-08-12,2026-02-03,Cancelada,18.0,367321.0,,
11724,7,3602,YWZ-097609,777300000,1.2,1.46,2023-06-01,2029-04-30,Cancelada,72.0,16183803.0,,
11725,11,3602,DOY-726984,14200000,1.66,2.25,2023-08-14,,Vigente,,,7000000.0,15.0
11726,9,9670,LOK-168997,2900000,2.21,2.81,2023-03-16,,Vigente,,,2000000.0,15.0
11727,11,2362,DLV-001787,29900000,1.52,1.85,2024-08-29,,Vigente,,,15600000.0,2.0
11728,5,2362,EJW-547141,70400000,1.58,2.09,2023-08-24,2029-01-24,Vigente,66.0,1725468.0,,
11729,8,2362,RSZ-888765,32000000,1.82,2.25,2023-04-28,2025-10-14,Cancelada,30.0,1393678.0,,
11730,5,2768,UAD-779872,29500000,1.49,1.83,2023-02-01,2027-01-11,Cancelada,48.0,864714.0,,
11731,11,2768,GUO-243280,26800000,1.96,2.63,2024-02-21,,Cancelada,,,21000000.0,15.0
11732,10,2768,DYG-352658,5100000,2.35,3.22,2024-02-18,,Vigente,,,2700000.0,2.0
11733,8,2768,DQA-648691,26800000,1.49,1.81,2024-08-08,2026-07-29,Vigente,24.0,1336413.0,,
11734,9,5781,WHD-944278,5600000,2.53,3.44,2024-02-04,,Vigente,,,2400000.0,2.0
11735,5,5781,UYC-737547,47800000,1.32,1.84,2023-11-24,2030-10-18,Vigente,84.0,945056.0,,
11736,10,5781,BKJ-878218,11000000,1.72,2.34,2023-11-12,,Vigente,,,6400000.0,15.0
11737,5,4558,TVA-388330,14400000,1.67,2.07,2023-11-27,2028-10-31,Vigente,60.0,381832.0,,
11738,11,4558,XXI-711290,12200000,2.42,2.93,2023-07-04,,Vigente,,,10300000.0,2.0
11739,9,4558,SDP-895982,7800000,2.23,2.8,2024-09-19,,Vigente,,,3200000.0,2.0
11740,8,4558,WUN-752986,32100000,1.28,1.63,2023-04-22,2027-04-01,Vigente,48.0,899236.0,,
11741,9,9163,FQO-670100,6500000,1.77,2.16,2023-02-16,,Vigente,,,6200000.0,2.0
11742,7,9163,MUT-423542,745200000,1.15,1.42,2024-11-28,2029-11-02,Vigente,60.0,17262330.0,,
11743,11,9163,TMQ-321621,27300000,1.61,2.18,2023-12-22,,Vigente,,,13900000.0,2.0
11744,5,4762,NNM-023497,6500000,1.78,2.26,2023-12-06,2029-05-08,Vigente,66.0,168190.0,,
11745,9,4762,RBM-268733,2800000,2.28,2.96,2024-06-29,,Vigente,,,1500000.0,15.0
11746,9,1383,HXC-720803,1600000,2.51,3.08,2023-04-16,,Vigente,,,600000.0,2.0
11747,9,2889,PMV-632225,4100000,2.17,2.72,2023-11-10,,Vigente,,,1800000.0,2.0
11748,5,2889,TTU-325475,15700000,1.87,2.47,2024-04-06,2028-03-16,Vigente,48.0,498403.0,,
11749,10,1825,ZVD-354249,10200000,1.7,2.36,2024-06-27,,Cancelada,,,6700000.0,2.0
11750,9,1825,EEW-359422,5100000,2.17,2.73,2023-08-13,,Vigente,,,4600000.0,2.0
11751,9,3519,KWZ-306491,4800000,2.4,3.12,2023-11-14,,Vigente,,,1500000.0,2.0
11752,5,7536,NMU-712751,47700000,2.0,2.74,2023-05-04,2030-03-28,Cancelada,84.0,1177036.0,,
11753,8,7536,LET-949023,36400000,1.72,2.13,2023-01-12,2025-12-27,Castigada,36.0,1364654.0,,
11754,11,7536,SPZ-096973,11900000,1.76,2.34,2023-08-26,,Vigente,,,5800000.0,15.0
11755,5,7137,GYC-675978,9800000,2.2,2.65,2024-11-29,2030-05-02,En_Mora,66.0,282871.0,,
