id_mora,id_producto_activo,id_extracto,fecha_inicio_mora,dias_mora,capital_vencido,interes_mora,estado_mora
31913,11224,31947,2023-10-17,806,60494764.0,38194377.0,Activa
31914,11224,31948,2023-11-17,775,69582391.0,42242310.0,Activa
31915,11224,31949,2023-12-17,745,75769577.0,44217862.0,Activa
31916,11224,31950,2024-01-17,714,82541162.0,46165272.0,Activa
31917,11224,31951,2024-02-17,683,88529879.0,47364961.0,Activa
31918,11224,31952,2024-03-17,654,93956331.0,48133828.0,Activa
31919,11224,31953,2024-04-17,623,102647305.0,50093596.0,Activa
31920,11224,31954,2024-05-17,593,112691517.0,52347088.0,Activa
31921,11224,31955,2024-06-17,562,123236768.0,54252933.0,Activa
31922,11224,31956,2024-07-17,532,133479832.0,55625495.0,Activa
31923,11224,31957,2024-08-17,501,145047608.0,56923934.0,Activa
31924,11224,31958,2024-09-17,470,148602227.0,54710387.0,Activa
31925,11224,31959,2024-10-17,440,156100379.0,53802597.0,Activa
31926,11224,31960,2024-11-17,409,162674738.0,52118275.0,Activa
31927,11224,31961,2024-12-17,379,173364594.0,51469059.0,Activa
31928,11224,31962,2025-01-17,348,185072662.0,50450808.0,Activa
31929,11224,31963,2025-02-17,317,190285870.0,47251153.0,Activa
31930,11224,31964,2025-03-17,289,200683588.0,45431420.0,Activa
31931,11224,31965,2025-04-17,258,209889652.0,42418699.0,Activa
31932,11224,31966,2025-05-17,228,218422059.0,39010180.0,Activa
31933,11224,31967,2025-06-17,197,229469977.0,35411042.0,Activa
31934,11224,31968,2025-07-17,167,234992521.0,30740938.0,Activa
31935,11224,31969,2025-08-17,136,241572845.0,25735560.0,Activa
31936,11224,31970,2025-09-17,105,250483807.0,20602293.0,Activa
31937,11224,31971,2025-10-17,75,258108176.0,15163855.0,Activa
31938,11224,31972,2025-11-17,44,267069718.0,9205003.0,Activa
31939,11224,31973,2025-12-17,14,276986856.0,3037623.0,Activa
31940,11226,32052,2023-10-17,806,1452892.0,858756.0,Activa
31941,11226,32058,2024-04-17,623,2906783.0,1328012.0,Activa
31942,11226,32063,2024-09-17,470,2724172.0,938931.0,En Gestión
31943,11226,32065,2024-11-17,409,1452892.0,435771.0,Activa
31944,11226,32068,2025-02-17,317,2179338.0,506623.0,En Gestión
31945,11226,32070,2025-04-17,258,3292980.0,623032.0,Activa
31946,11226,32072,2025-06-17,197,1452892.0,209894.0,Activa
31947,11226,32076,2025-10-17,75,1452892.0,79909.0,Liquidada
31948,11227,32079,2023-02-17,1048,1185187.0,952258.0,Activa
31949,11227,32080,2023-03-17,1020,2397633.0,1874949.0,Activa
31950,11227,32081,2023-04-17,989,3637966.0,2758427.0,Liquidada
31951,11227,32087,2023-10-17,806,1777781.0,1098550.0,Activa
31952,11227,32088,2023-11-17,775,3003857.0,1784792.0,Liquidada
31953,11227,32089,2023-12-17,745,4258133.0,2432104.0,Activa
31954,11227,32090,2024-01-17,714,5541257.0,3033284.0,Activa
31955,11227,32092,2024-03-17,654,4612133.0,2312523.0,Activa
31956,11227,32095,2024-06-17,562,3253631.0,1401881.0,Activa
31957,11227,32101,2024-12-17,379,1185187.0,344376.0,En Gestión
31958,11227,32102,2025-01-17,348,2397633.0,639688.0,Activa
31959,11227,32106,2025-05-17,228,1777781.0,310756.0,Activa
31960,11227,32107,2025-06-17,197,3003857.0,453683.0,En Gestión
31961,11227,32110,2025-09-17,105,2842313.0,228806.0,Activa
31962,11227,32113,2025-12-17,14,2800999.0,30064.0,Activa
31963,11229,32144,2024-02-17,683,113129.0,65677.0,Activa
31964,11229,32145,2024-03-17,654,229143.0,127381.0,Activa
31965,11229,32146,2024-04-17,623,348115.0,184344.0,Activa
31966,11229,32147,2024-05-17,593,470121.0,236964.0,Activa
31967,11229,32148,2024-06-17,562,595238.0,284345.0,Activa
31968,11229,32149,2024-07-17,532,723546.0,327188.0,Activa
31969,11229,32150,2024-08-17,501,855125.0,364155.0,Activa
31970,11229,32151,2024-09-17,470,990060.0,395529.0,Activa
31971,11229,32152,2024-10-17,440,1128436.0,422035.0,Activa
31972,11229,32153,2024-11-17,409,1270340.0,441634.0,Activa
31973,11229,32154,2024-12-17,379,1415863.0,456120.0,Activa
31974,11229,32155,2025-01-17,348,1565097.0,462956.0,Activa
31975,11229,32156,2025-02-17,317,1718136.0,462952.0,Activa
31976,11229,32157,2025-03-17,289,1875077.0,460613.0,Activa
31977,11229,32158,2025-04-17,258,2036020.0,446499.0,Activa
31978,11229,32159,2025-05-17,228,2201068.0,426567.0,Activa
31979,11229,32160,2025-06-17,197,2370324.0,396911.0,Activa
31980,11229,32161,2025-07-17,167,2543896.0,361106.0,Activa
31981,11229,32162,2025-08-17,136,2721894.0,314651.0,Activa
31982,11229,32163,2025-09-17,105,2904431.0,259220.0,Activa
31983,11229,32164,2025-10-17,75,3091623.0,197091.0,Activa
31984,11229,32165,2025-11-17,44,3283588.0,122806.0,Activa
31985,11229,32166,2025-12-17,14,3480448.0,41417.0,Activa
31986,11235,32266,2023-10-17,806,1600008.0,1035984.0,Activa
31987,11235,32267,2023-11-17,775,3238576.0,2016283.0,Activa
31988,11235,32268,2023-12-17,745,4916634.0,2942524.0,Activa
31989,11235,32269,2024-01-17,714,6635133.0,3805780.0,Activa
31990,11235,32270,2024-02-17,683,8395048.0,4606167.0,Activa
31991,11235,32271,2024-03-17,654,10197377.0,5357498.0,Activa
31992,11235,32272,2024-04-17,623,12043142.0,6027312.0,Activa
31993,11235,32273,2024-05-17,593,13933390.0,6637542.0,Activa
31994,11235,32274,2024-06-17,562,15869193.0,7164517.0,Activa
31995,11235,32275,2024-07-17,532,17851649.0,7629319.0,Activa
31996,11235,32276,2024-08-17,501,19881882.0,8001861.0,Activa
31997,11235,32277,2024-09-17,470,21961043.0,8291758.0,Activa
31998,11235,32278,2024-10-17,440,24090312.0,8515122.0,Activa
31999,11235,32279,2024-11-17,409,26270897.0,8631653.0,Activa
32000,11235,32280,2024-12-17,379,28504034.0,8678433.0,Activa
32001,11235,32281,2025-01-17,348,30790989.0,8607929.0,Activa
32002,11235,32282,2025-02-17,317,33133060.0,8437555.0,Activa
32003,11235,32283,2025-03-17,289,35531575.0,8249129.0,Activa
32004,11235,32284,2025-04-17,258,37987894.0,7873371.0,Activa
32005,11235,32285,2025-05-17,228,40503410.0,7418605.0,Activa
32006,11235,32286,2025-06-17,197,43079550.0,6817626.0,Activa
32007,11235,32287,2025-07-17,167,45717775.0,6133344.0,Activa
32008,11235,32288,2025-08-17,136,48419581.0,5290001.0,Activa
32009,11235,32289,2025-09-17,105,51186501.0,4317581.0,Activa
32010,11235,32290,2025-10-17,75,54020104.0,3254711.0,Activa
32011,11235,32291,2025-11-17,44,56921997.0,2012003.0,Activa
32012,11235,32292,2025-12-17,14,59893825.0,673606.0,Activa
32013,11236,32293,2023-10-17,806,1613824.0,1014579.0,Activa
32014,11236,32294,2023-11-17,775,3265411.0,1973941.0,Activa
32015,11236,32295,2023-12-17,745,4955646.0,2879726.0,Activa
32016,11236,32296,2024-01-17,714,6685432.0,3723251.0,Activa
32017,11236,32297,2024-02-17,683,8455695.0,4504687.0,Activa
32018,11236,32298,2024-03-17,654,10267382.0,5237597.0,Activa
32019,11236,32299,2024-04-17,623,12121463.0,5890304.0,Activa
32020,11236,32300,2024-05-17,593,14018929.0,6484315.0,Activa
32021,11236,32301,2024-06-17,562,15960796.0,6996575.0,Activa
32022,11236,32302,2024-07-17,532,17948103.0,7447745.0,Activa
32023,11236,32303,2024-08-17,501,19981913.0,7808532.0,Activa
32024,11236,32304,2024-09-17,470,22063314.0,8088411.0,Activa
32025,11236,32305,2024-10-17,440,24193420.0,8303182.0,Activa
32026,11236,32306,2024-11-17,409,26373370.0,8413632.0,Activa
32027,11236,32307,2024-12-17,379,28604331.0,8456012.0,Activa
32028,11236,32308,2025-01-17,348,30887496.0,8384102.0,Activa
32029,11236,32309,2025-02-17,317,33224087.0,8214988.0,Activa
32030,11236,32310,2025-03-17,289,35615355.0,8028413.0,Activa
32031,11236,32311,2025-04-17,258,38062578.0,7659713.0,Activa
32032,11236,32312,2025-05-17,228,40567066.0,7214447.0,Activa
32033,11236,32313,2025-06-17,197,43130159.0,6627380.0,Activa
32034,11236,32314,2025-07-17,167,45753229.0,5959816.0,Activa
32035,11236,32315,2025-08-17,136,48437679.0,5138269.0,Activa
32036,11236,32316,2025-09-17,105,51184945.0,4192047.0,Activa
32037,11236,32317,2025-10-17,75,53996497.0,3158795.0,Activa
32038,11236,32318,2025-11-17,44,56873839.0,1951910.0,Activa
32039,11236,32319,2025-12-17,14,59818511.0,653218.0,Activa
32040,11237,32325,2024-12-17,379,12699000.0,3689906.0,Activa
32041,11237,32327,2025-02-17,317,21606038.0,5250987.0,Activa
32042,11237,32332,2025-07-17,167,18496000.0,2368105.0,En Gestión
32043,11237,32333,2025-08-17,136,33636408.0,3507156.0,En Gestión
32044,11237,32337,2025-12-17,14,6558000.0,70389.0,En Gestión
32045,11248,32601,2024-10-17,440,2241783.0,578679.0,Activa
32046,11248,32607,2025-04-17,258,1281019.0,193895.0,En Gestión
32047,11248,32608,2025-05-17,228,2584584.0,345714.0,En Gestión
32048,11248,32609,2025-06-17,197,3911092.0,452018.0,Activa
32049,11248,32611,2025-08-17,136,1281019.0,102208.0,En Gestión
32050,11248,32613,2025-10-17,75,2573311.0,113226.0,Liquidada
32051,11248,32615,2025-12-17,14,3230829.0,26536.0,Activa
32052,11253,32717,2024-12-17,379,1992347.0,518502.0,En Gestión
32053,11253,32718,2025-01-17,348,4025736.0,961990.0,Liquidada
32054,11253,32727,2025-10-17,75,3860173.0,198799.0,En Gestión
32055,11253,32728,2025-11-17,44,5932040.0,179227.0,Activa
32056,11258,32828,2023-08-17,867,3204087.0,1194516.0,Liquidada
32057,11258,32831,2023-11-17,775,4549456.0,1516106.0,Activa
32058,11258,32838,2024-06-17,562,4138612.0,1000137.0,Activa
32059,11258,32843,2024-11-17,409,2136058.0,375669.0,Activa
32060,11258,32845,2025-01-17,348,2136058.0,319640.0,En Gestión
32061,11258,32846,2025-02-17,317,4299671.0,586088.0,Activa
32062,11258,32847,2025-03-17,289,6491195.0,806661.0,Liquidada
32063,11258,32853,2025-09-17,105,4005109.0,180831.0,Activa
32064,11258,32854,2025-10-17,75,6192833.0,199719.0,Activa
32065,11258,32856,2025-12-17,14,6340448.0,38169.0,En Gestión
32066,11259,32859,2023-03-17,1020,5660000.0,4445364.0,Activa
32067,11259,32863,2023-07-17,898,154000.0,106485.0,Activa
32068,11259,32866,2023-10-17,806,4838889.0,3003111.0,En Gestión
32069,11259,32870,2024-02-17,683,3477334.0,1828765.0,En Gestión
32070,11259,32873,2024-05-17,593,2899000.0,1323712.0,Activa
32071,11259,32874,2024-06-17,562,6412967.0,2775147.0,Liquidada
32072,11259,32877,2024-09-17,470,7470000.0,2703393.0,En Gestión
32073,11259,32880,2024-12-17,379,7119000.0,2077538.0,Activa
32074,11259,32881,2025-01-17,348,9757449.0,2614606.0,En Gestión
32075,11259,32882,2025-02-17,317,13689846.0,3341555.0,Activa
32076,11259,32888,2025-08-17,136,4715500.0,493807.0,En Gestión
32077,11259,32891,2025-11-17,44,2042000.0,69183.0,Liquidada
32078,11259,32892,2025-12-17,14,8685170.0,93626.0,En Gestión
32079,11260,32894,2023-03-17,1020,3597000.0,3057450.0,En Gestión
32080,11260,32899,2023-08-17,867,18266000.0,13197185.0,En Gestión
32081,11260,32902,2023-11-17,775,22584662.0,14585928.0,Activa
32082,11260,32906,2024-03-17,654,12480000.0,6801600.0,Activa
32083,11260,32907,2024-04-17,623,17444000.0,9056343.0,Activa
32084,11260,32910,2024-07-17,532,5221000.0,2314643.0,Activa
32085,11260,32919,2025-04-17,258,2923500.0,628552.0,Activa
32086,11260,32920,2025-05-17,228,5079587.0,965122.0,Activa
32087,11268,33126,2023-05-17,959,633037.0,491737.0,Activa
32088,11268,33127,2023-06-17,928,1281457.0,963246.0,Activa
32089,11268,33128,2023-07-17,898,1945633.0,1415215.0,Activa
32090,11268,33129,2023-08-17,867,2625949.0,1844125.0,Activa
32091,11268,33130,2023-09-17,836,3322797.0,2250065.0,Activa
32092,11268,33131,2023-10-17,806,4036578.0,2635320.0,Activa
32093,11268,33132,2023-11-17,775,4767704.0,2992926.0,Activa
32094,11268,33133,2023-12-17,745,5516596.0,3328990.0,Activa
32095,11268,33134,2024-01-17,714,6283686.0,3634107.0,Activa
32096,11268,33135,2024-02-17,683,7069417.0,3911014.0,Activa
32097,11268,33136,2024-03-17,654,7874241.0,4171300.0,Activa
32098,11268,33137,2024-04-17,623,8698622.0,4389586.0,Activa
32099,11268,33138,2024-05-17,593,9543036.0,4583806.0,Activa
32100,11268,33139,2024-06-17,562,10407969.0,4737916.0,Activa
32101,11268,33140,2024-07-17,532,11293920.0,4866776.0,Activa
32102,11268,33141,2024-08-17,501,12201399.0,4951450.0,Activa
32103,11268,33142,2024-09-17,470,13130930.0,4998945.0,Activa
32104,11268,33143,2024-10-17,440,14083049.0,5019199.0,Activa
32105,11268,33144,2024-11-17,409,15058304.0,4988666.0,Activa
32106,11268,33145,2024-12-17,379,16057258.0,4929418.0,Activa
32107,11268,33146,2025-01-17,348,17080486.0,4814647.0,Activa
32108,11268,33147,2025-02-17,317,18128579.0,4654875.0,Activa
32109,11268,33148,2025-03-17,289,19202140.0,4495029.0,Activa
32110,11268,33149,2025-04-17,258,20301789.0,4242668.0,Activa
32111,11268,33150,2025-05-17,228,21428159.0,3957352.0,Activa
32112,11268,33151,2025-06-17,197,22581900.0,3603394.0,Activa
32113,11268,33152,2025-07-17,167,23763677.0,3214513.0,Activa
32114,11268,33153,2025-08-17,136,24974171.0,2751155.0,Activa
32115,11268,33154,2025-09-17,105,26214080.0,2229508.0,Activa
32116,11268,33155,2025-10-17,75,27484119.0,1669660.0,Activa
32117,11268,33156,2025-11-17,44,28785020.0,1025898.0,Activa
32118,11268,33157,2025-12-17,14,30117533.0,341533.0,Activa
32119,11274,33277,2024-09-17,470,11307449.0,3312706.0,Activa
32120,11274,33278,2024-10-17,440,22826347.0,6260506.0,Activa
32121,11274,33282,2025-02-17,317,19788035.0,3910050.0,En Gestión
32122,11274,33286,2025-06-17,197,16961173.0,2082776.0,Activa
32123,11274,33290,2025-10-17,75,11307449.0,528623.0,Activa
32124,11278,33402,2023-10-17,806,1819000.0,1446566.0,Liquidada
32125,11278,33404,2023-12-17,745,2796000.0,2055246.0,Activa
32126,11278,33412,2024-08-17,501,4122000.0,2037587.0,En Gestión
32127,11278,33414,2024-10-17,440,630000.0,273504.0,Activa
32128,11278,33415,2024-11-17,409,3862648.0,1558759.0,Activa
32129,11278,33416,2024-12-17,379,7056982.0,2638935.0,En Gestión
32130,11278,33418,2025-02-17,317,868000.0,271487.0,En Gestión
32131,11278,33421,2025-05-17,228,2793000.0,628313.0,En Gestión
32132,11278,33423,2025-07-17,167,4585336.0,755541.0,En Gestión
32133,11278,33424,2025-08-17,136,7705062.0,1033917.0,En Gestión
32134,11281,33482,2024-04-17,623,1036606.0,329361.0,Activa
32135,11281,33487,2024-09-17,470,2074203.0,497186.0,Activa
32136,11281,33488,2024-10-17,440,3142544.0,705187.0,Activa
32137,11281,33493,2025-03-17,289,1554909.0,229178.0,En Gestión
32138,11281,33494,2025-04-17,258,2615305.0,344122.0,En Gestión
32139,11281,33499,2025-09-17,105,2174382.0,116438.0,Liquidada
32140,11281,33500,2025-10-17,75,3244256.0,124093.0,En Gestión
32141,11285,33577,2023-04-17,989,5399000.0,4040306.0,Activa
32142,11285,33578,2023-05-17,959,12939557.0,9389503.0,Activa
32143,11285,33579,2023-06-17,928,18957285.0,13311553.0,Activa
32144,11285,33580,2023-07-17,898,23931615.0,16261213.0,Activa
32145,11285,33581,2023-08-17,867,25550863.0,16762133.0,Activa
32146,11285,33582,2023-09-17,836,28328868.0,17920086.0,Activa
32147,11285,33583,2023-10-17,806,36393933.0,22195689.0,Activa
32148,11285,33584,2023-11-17,775,42485075.0,24913956.0,Activa
32149,11285,33585,2023-12-17,745,49266486.0,27772339.0,Activa
32150,11285,33586,2024-01-17,714,55051835.0,29742304.0,Activa
32151,11285,33587,2024-02-17,683,59706512.0,30856524.0,Activa
32152,11285,33588,2024-03-17,654,68996850.0,34143781.0,Activa
32153,11285,33589,2024-04-17,623,70959078.0,33450346.0,Activa
32154,11285,33590,2024-05-17,593,80387849.0,36070296.0,Activa
32155,11285,33591,2024-06-17,562,88099653.0,37464084.0,Activa
32156,11285,33592,2024-07-17,532,92185515.0,37108972.0,Activa
32157,11285,33593,2024-08-17,501,100298126.0,38022017.0,Activa
32158,11285,33594,2024-09-17,470,110818893.0,39410892.0,Activa
32159,11285,33595,2024-10-17,440,118355482.0,39404485.0,Activa
32160,11285,33596,2024-11-17,409,126326151.0,39094996.0,Activa
32161,11285,33597,2024-12-17,379,130405755.0,37397328.0,Activa
32162,11285,33598,2025-01-17,348,141005966.0,37129691.0,Activa
32163,11285,33599,2025-02-17,317,144445801.0,34647251.0,Activa
32164,11285,33600,2025-03-17,289,150334721.0,32874696.0,Activa
32165,11285,33601,2025-04-17,258,158776319.0,30996313.0,Activa
32166,11285,33602,2025-05-17,228,164369541.0,28357033.0,Activa
32167,11285,33603,2025-06-17,197,172887730.0,25771221.0,Activa
32168,11285,33604,2025-07-17,167,180434281.0,22800277.0,Activa
32169,11285,33605,2025-08-17,136,190511139.0,19604866.0,Activa
32170,11285,33606,2025-09-17,105,196084742.0,15578933.0,Activa
32171,11285,33607,2025-10-17,75,204943866.0,11630564.0,Activa
32172,11285,33608,2025-11-17,44,210888092.0,7021168.0,Activa
32173,11285,33609,2025-12-17,14,221003252.0,2341161.0,Activa
32174,11289,33699,2024-01-17,714,1131000.0,936739.0,Liquidada
32175,11289,33703,2024-05-17,593,214000.0,147206.0,En Gestión
32176,11289,33706,2024-08-17,501,548000.0,318476.0,Activa
32177,11289,33708,2024-10-17,440,261000.0,133214.0,En Gestión
32178,11289,33709,2024-11-17,409,415083.0,196932.0,Activa
32179,11289,33711,2025-01-17,348,371000.0,149765.0,En Gestión
32180,11289,33717,2025-07-17,167,1286000.0,249124.0,Activa
32181,11289,33722,2025-12-17,14,1867172.0,30323.0,Activa
32182,11292,33772,2023-09-17,836,477169.0,194138.0,Activa
32183,11292,33773,2023-10-17,806,961305.0,377075.0,Activa
32184,11292,33774,2023-11-17,775,1452509.0,547838.0,Activa
32185,11292,33775,2023-12-17,745,1950885.0,707326.0,Activa
32186,11292,33776,2024-01-17,714,2456537.0,853597.0,Activa
32187,11292,33777,2024-02-17,683,2969571.0,987066.0,Activa
32188,11292,33778,2024-03-17,654,3490096.0,1110828.0,Activa
32189,11292,33779,2024-04-17,623,4018220.0,1218298.0,Activa
32190,11292,33780,2024-05-17,593,4554055.0,1314270.0,Activa
32191,11292,33781,2024-06-17,562,5097713.0,1394258.0,Activa
32192,11292,33782,2024-07-17,532,5649309.0,1462644.0,Activa
32193,11292,33783,2024-08-17,501,6208958.0,1513868.0,Activa
32194,11292,33784,2024-09-17,470,6776778.0,1550075.0,Activa
32195,11292,33785,2024-10-17,440,7352888.0,1574498.0,Activa
32196,11292,33786,2024-11-17,409,7937409.0,1579915.0,Activa
32197,11292,33787,2024-12-17,379,8530464.0,1573416.0,Activa
32198,11292,33788,2025-01-17,348,9132178.0,1546626.0,Activa
32199,11292,33789,2025-02-17,317,9742677.0,1503035.0,Activa
32200,11292,33790,2025-03-17,289,10362089.0,1457393.0,Activa
32201,11292,33791,2025-04-17,258,10990544.0,1379973.0,Activa
32202,11292,33792,2025-05-17,228,11628175.0,1290262.0,Activa
32203,11292,33793,2025-06-17,197,12275115.0,1176856.0,Activa
32204,11292,33794,2025-07-17,167,12931501.0,1050986.0,Activa
32205,11292,33795,2025-08-17,136,13597470.0,899971.0,Activa
32206,11292,33796,2025-09-17,105,14273162.0,729359.0,Activa
32207,11292,33797,2025-10-17,75,14958719.0,545993.0,Activa
32208,11292,33798,2025-11-17,44,15654285.0,335210.0,Activa
32209,11292,33799,2025-12-17,14,16360007.0,111466.0,Activa
32210,11299,33956,2023-08-17,867,1642000.0,1153127.0,En Gestión
32211,11299,33960,2023-12-17,745,4233238.0,2554547.0,Activa
32212,11299,33964,2024-04-17,623,3841888.0,1938732.0,En Gestión
32213,11299,33967,2024-07-17,532,2672000.0,1151418.0,En Gestión
32214,11299,33970,2024-10-17,440,2916232.0,1039345.0,En Gestión
32215,11299,33974,2025-02-17,317,2133012.0,547693.0,En Gestión
32216,11299,33977,2025-05-17,228,3561000.0,657645.0,Liquidada
32217,11299,33981,2025-09-17,105,1317000.0,112011.0,En Gestión
32218,11299,33982,2025-10-17,75,3680003.0,223560.0,En Gestión
32219,11299,33984,2025-12-17,14,3122000.0,35403.0,En Gestión
32220,11302,34043,2024-08-17,501,1736335.0,614732.0,Activa
32221,11302,34049,2025-02-17,317,1736335.0,388962.0,Liquidada
32222,11302,34050,2025-03-17,289,3509480.0,716729.0,En Gestión
32223,11302,34054,2025-07-17,167,3038587.0,358594.0,Activa
32224,11302,34055,2025-08-17,136,4839340.0,465093.0,Activa
32225,11303,34061,2024-09-17,470,19397318.0,6290550.0,En Gestión
32226,11303,34062,2024-10-17,440,39196160.0,11899954.0,Activa
32227,11303,34064,2024-12-17,379,19397318.0,5072593.0,Activa
32228,11303,34065,2025-01-17,348,39196160.0,9411782.0,Activa
32229,11303,34071,2025-07-17,167,19397318.0,2235153.0,Liquidada
32230,11303,34072,2025-08-17,136,39196160.0,3678168.0,En Gestión
32231,11303,34076,2025-12-17,14,33945306.0,327912.0,Activa
32232,11305,34099,2023-09-17,836,333374.0,307500.0,Activa
32233,11305,34103,2024-01-17,714,500061.0,393938.0,En Gestión
32234,11305,34104,2024-02-17,683,849987.0,640530.0,Activa
32235,11305,34112,2024-10-17,440,625076.0,303454.0,En Gestión
32236,11305,34120,2025-06-17,197,333374.0,72461.0,Activa
32237,11305,34121,2025-07-17,167,677783.0,124886.0,Activa
32238,11305,34122,2025-08-17,136,1033592.0,155094.0,Activa
32239,11305,34124,2025-10-17,75,333374.0,27587.0,Activa
32240,11312,34286,2023-04-17,989,9642000.0,8455198.0,En Gestión
